TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
0.084,1,34.899,1,2022-05-01 00:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.661,34.917
0.081,1,34.900,1,2022-05-01 01:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.653,34.917
0.099,1,34.899,1,2022-05-01 02:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.647,34.917
0.065,1,34.900,1,2022-05-01 03:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.636,34.917
0.107,1,34.900,1,2022-05-01 04:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.626,34.917
0.150,1,34.897,1,2022-05-01 05:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.623,34.917
0.189,1,34.896,1,2022-05-01 06:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.633,34.917
0.159,1,34.898,1,2022-05-01 07:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.656,34.918
0.201,1,34.895,1,2022-05-01 08:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.681,34.918
0.181,1,34.895,1,2022-05-01 09:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.683,34.918
0.134,1,34.897,1,2022-05-01 10:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.672,34.918
0.096,1,34.900,1,2022-05-01 11:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.660,34.918
0.109,1,34.900,1,2022-05-01 12:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.643,34.918
0.098,1,34.899,1,2022-05-01 13:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.623,34.918
0.106,1,34.898,1,2022-05-01 14:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.604,34.918
0.095,1,34.899,1,2022-05-01 15:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.595,34.918
0.100,1,34.900,1,2022-05-01 16:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.598,34.918
0.110,1,34.898,1,2022-05-01 17:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.611,34.918
0.180,1,34.895,1,2022-05-01 18:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.627,34.918
0.219,1,34.895,1,2022-05-01 19:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.640,34.918
0.245,1,34.895,1,2022-05-01 20:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.644,34.918
0.229,1,34.893,1,2022-05-01 21:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.637,34.918
0.229,1,34.897,1,2022-05-01 22:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.618,34.918
0.212,1,34.897,1,2022-05-01 23:00:00,500,66.015,1.983,406,340,2022-05-01,2022-05,3.594,34.918
0.142,1,34.898,1,2022-05-02 00:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.628,34.917
0.135,1,34.898,1,2022-05-02 01:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.612,34.917
0.129,1,34.899,1,2022-05-02 02:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.604,34.917
0.126,1,34.899,1,2022-05-02 03:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.597,34.917
0.162,1,34.898,1,2022-05-02 04:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.589,34.917
0.159,1,34.898,1,2022-05-02 05:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.592,34.917
0.127,1,34.899,1,2022-05-02 06:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.600,34.917
0.138,1,34.898,1,2022-05-02 07:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.607,34.917
0.154,1,34.898,1,2022-05-02 08:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.632,34.917
0.161,1,34.897,1,2022-05-02 09:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.651,34.917
0.160,1,34.898,1,2022-05-02 10:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.652,34.917
0.193,1,34.898,1,2022-05-02 11:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.632,34.917
0.131,1,34.898,1,2022-05-02 12:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.600,34.917
0.144,1,34.898,1,2022-05-02 13:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.578,34.917
0.157,1,34.898,1,2022-05-02 14:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.573,34.917
0.161,1,34.898,1,2022-05-02 15:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.580,34.917
0.146,1,34.896,1,2022-05-02 16:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.595,34.917
0.084,1,34.899,1,2022-05-02 17:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.610,34.917
0.123,1,34.898,1,2022-05-02 18:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.621,34.917
0.121,1,34.898,1,2022-05-02 19:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.627,34.917
0.179,1,34.897,1,2022-05-02 20:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.633,34.917
0.192,1,34.897,1,2022-05-02 21:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.637,34.917
0.171,1,34.896,1,2022-05-02 22:00:00,500,66.015,1.983,406,340,2022-05-02,2022-05,3.634,34.917
