TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.491,1,34.909,1,2022-07-01 00:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.258,34.915
-0.501,1,34.910,1,2022-07-01 01:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.254,34.915
-0.511,1,34.910,1,2022-07-01 02:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.253,34.915
-0.505,1,34.908,1,2022-07-01 03:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.259,34.915
-0.498,1,34.908,1,2022-07-01 04:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.268,34.915
-0.492,1,34.909,1,2022-07-01 05:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.278,34.915
-0.496,1,34.909,1,2022-07-01 06:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.286,34.915
-0.504,1,34.909,1,2022-07-01 07:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.292,34.915
-0.503,1,34.908,1,2022-07-01 08:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.296,34.915
-0.495,1,34.909,1,2022-07-01 09:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.296,34.915
-0.489,1,34.909,1,2022-07-01 10:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.294,34.915
-0.495,1,34.910,1,2022-07-01 11:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.293,34.915
-0.496,1,34.911,1,2022-07-01 12:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.292,34.915
-0.516,1,34.910,1,2022-07-01 13:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.290,34.915
-0.503,1,34.908,1,2022-07-01 14:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.288,34.915
-0.505,1,34.909,1,2022-07-01 15:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.286,34.915
-0.506,1,34.909,1,2022-07-01 16:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.288,34.915
-0.495,1,34.908,1,2022-07-01 17:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.295,34.915
-0.489,1,34.910,1,2022-07-01 18:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.303,34.915
-0.503,1,34.909,1,2022-07-01 19:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.308,34.915
-0.503,1,34.910,1,2022-07-01 20:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.310,34.915
-0.507,1,34.910,1,2022-07-01 21:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.307,34.915
-0.508,1,34.910,1,2022-07-01 22:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.302,34.915
-0.506,1,34.910,1,2022-07-01 23:00:00,1200,66.015,1.983,406,340,2022-07-01,2022-07,0.295,34.915
-0.495,1,34.911,1,2022-07-02 00:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.311,34.915
-0.500,1,34.911,1,2022-07-02 01:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.300,34.915
-0.502,1,34.911,1,2022-07-02 02:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.291,34.915
-0.491,1,34.908,1,2022-07-02 03:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.286,34.915
-0.490,1,34.907,1,2022-07-02 04:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.283,34.915
-0.482,1,34.908,1,2022-07-02 05:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.285,34.915
-0.497,1,34.911,1,2022-07-02 06:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.288,34.915
-0.497,1,34.908,1,2022-07-02 07:00:00,1200,66.015,1.983,406,340,2022-07-02,2022-07,0.294,34.915
