TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.171,1,34.328,1,2022-03-01 00:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.925,34.916
-0.145,1,34.328,1,2022-03-01 01:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.935,34.916
-0.178,1,34.326,1,2022-03-01 02:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.967,34.916
-0.212,1,34.328,1,2022-03-01 03:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.015,34.916
-0.215,1,34.325,1,2022-03-01 04:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.060,34.917
-0.234,1,34.327,1,2022-03-01 05:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.085,34.917
-0.261,1,34.333,1,2022-03-01 06:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.078,34.917
-0.244,1,34.333,1,2022-03-01 07:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.054,34.917
-0.203,1,34.329,1,2022-03-01 08:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.030,34.917
-0.124,1,34.330,1,2022-03-01 09:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,2.012,34.917
-0.152,1,34.329,1,2022-03-01 10:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.990,34.917
-0.200,1,34.331,1,2022-03-01 11:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.960,34.916
-0.163,1,34.329,1,2022-03-01 12:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.925,34.916
-0.109,1,34.327,1,2022-03-01 13:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.893,34.916
-0.098,1,34.328,1,2022-03-01 14:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.872,34.916
-0.174,1,34.332,1,2022-03-01 15:00:00,800,66.015,1.983,406,340,2022-03-01,2022-03,1.866,34.916
