TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.433,1,34.913,1,2022-08-01 00:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.232,34.914
-0.434,1,34.910,1,2022-08-01 01:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.227,34.914
-0.448,1,34.910,1,2022-08-01 02:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.223,34.914
-0.450,1,34.910,1,2022-08-01 03:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.218,34.914
-0.454,1,34.911,1,2022-08-01 04:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.215,34.914
-0.455,1,34.910,1,2022-08-01 05:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.213,34.914
-0.461,1,34.911,1,2022-08-01 06:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.213,34.914
-0.454,1,34.909,1,2022-08-01 07:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.214,34.914
-0.447,1,34.912,1,2022-08-01 08:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.217,34.914
-0.456,1,34.908,1,2022-08-01 09:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.218,34.914
-0.445,1,34.909,1,2022-08-01 10:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.215,34.914
-0.435,1,34.910,1,2022-08-01 11:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.211,34.914
-0.432,1,34.912,1,2022-08-01 12:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.207,34.914
-0.430,1,34.911,1,2022-08-01 13:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.204,34.914
-0.424,1,34.910,1,2022-08-01 14:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.202,34.914
-0.431,1,34.908,1,2022-08-01 15:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.199,34.914
-0.440,1,34.911,1,2022-08-01 16:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.195,34.914
-0.450,1,34.909,1,2022-08-01 17:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.191,34.914
-0.438,1,34.909,1,2022-08-01 18:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.190,34.914
-0.450,1,34.913,1,2022-08-01 19:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.190,34.914
-0.455,1,34.909,1,2022-08-01 20:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.192,34.914
-0.450,1,34.907,1,2022-08-01 21:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.196,34.914
-0.437,1,34.910,1,2022-08-01 22:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.199,34.914
-0.429,1,34.910,1,2022-08-01 23:00:00,1200,66.015,1.983,406,340,2022-08-01,2022-08,0.201,34.914
-0.433,1,34.912,1,2022-08-02 00:00:00,1200,66.015,1.983,406,340,2022-08-02,2022-08,0.191,34.914
-0.438,1,34.911,1,2022-08-02 01:00:00,1200,66.015,1.983,406,340,2022-08-02,2022-08,0.188,34.914
-0.439,1,34.911,1,2022-08-02 02:00:00,1200,66.015,1.983,406,340,2022-08-02,2022-08,0.187,34.914
-0.425,1,34.908,1,2022-08-02 03:00:00,1200,66.015,1.983,406,340,2022-08-02,2022-08,0.187,34.914
-0.431,1,34.910,1,2022-08-02 04:00:00,1200,66.015,1.983,406,340,2022-08-02,2022-08,0.186,34.914
