TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.414,1,34.909,1,2021-12-01 00:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.594,34.917
-0.405,1,34.909,1,2021-12-01 01:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.599,34.917
-0.408,1,34.910,1,2021-12-01 02:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.611,34.917
-0.398,1,34.910,1,2021-12-01 03:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.618,34.917
-0.411,1,34.911,1,2021-12-01 04:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.623,34.917
-0.400,1,34.907,1,2021-12-01 05:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.633,34.917
-0.416,1,34.911,1,2021-12-01 06:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.633,34.917
-0.424,1,34.911,1,2021-12-01 07:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.630,34.917
-0.435,1,34.911,1,2021-12-01 08:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.630,34.917
-0.459,1,34.911,1,2021-12-01 09:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.629,34.917
-0.444,1,34.911,1,2021-12-01 10:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.621,34.917
-0.437,1,34.911,1,2021-12-01 11:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.610,34.917
-0.431,1,34.909,1,2021-12-01 12:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.598,34.917
-0.401,1,34.910,1,2021-12-01 13:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.590,34.917
-0.386,1,34.910,1,2021-12-01 14:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.586,34.917
-0.405,1,34.910,1,2021-12-01 15:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.591,34.917
-0.424,1,34.911,1,2021-12-01 16:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.605,34.917
-0.432,1,34.910,1,2021-12-01 17:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.627,34.917
-0.428,1,34.910,1,2021-12-01 18:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.647,34.917
-0.435,1,34.911,1,2021-12-01 19:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.658,34.917
-0.440,1,34.910,1,2021-12-01 20:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.663,34.917
-0.444,1,34.909,1,2021-12-01 21:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.659,34.917
-0.445,1,34.911,1,2021-12-01 22:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.651,34.917
-0.422,1,34.911,1,2021-12-01 23:00:00,1000,66.015,1.983,406,340,2021-12-01,2021-12,0.642,34.917
-0.429,1,34.910,1,2021-12-02 00:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.630,34.917
-0.425,1,34.910,1,2021-12-02 01:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.626,34.917
-0.420,1,34.910,1,2021-12-02 02:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.631,34.917
-0.413,1,34.911,1,2021-12-02 03:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.649,34.917
-0.410,1,34.910,1,2021-12-02 04:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.677,34.917
-0.417,1,34.911,1,2021-12-02 05:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.703,34.917
-0.430,1,34.909,1,2021-12-02 06:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.719,34.917
-0.447,1,34.911,1,2021-12-02 07:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.722,34.917
-0.451,1,34.911,1,2021-12-02 08:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.724,34.917
-0.434,1,34.913,1,2021-12-02 09:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.731,34.917
-0.413,1,34.911,1,2021-12-02 10:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.736,34.917
-0.388,1,34.910,1,2021-12-02 11:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.732,34.917
-0.394,1,34.911,1,2021-12-02 12:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.724,34.917
-0.419,1,34.908,1,2021-12-02 13:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.718,34.917
-0.404,1,34.909,1,2021-12-02 14:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.716,34.917
-0.404,1,34.911,1,2021-12-02 15:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.720,34.917
-0.388,1,34.910,1,2021-12-02 16:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.731,34.917
-0.394,1,34.911,1,2021-12-02 17:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.746,34.917
-0.406,1,34.912,1,2021-12-02 18:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.756,34.917
-0.419,1,34.910,1,2021-12-02 19:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.761,34.917
-0.424,1,34.910,1,2021-12-02 20:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.765,34.917
-0.431,1,34.910,1,2021-12-02 21:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.765,34.917
-0.438,1,34.909,1,2021-12-02 22:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.756,34.917
-0.421,1,34.909,1,2021-12-02 23:00:00,1000,66.015,1.983,406,340,2021-12-02,2021-12,0.741,34.917
-0.424,1,34.911,1,2021-12-03 00:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.712,34.917
-0.425,1,34.910,1,2021-12-03 01:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.701,34.917
-0.418,1,34.910,1,2021-12-03 02:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.705,34.917
-0.427,1,34.909,1,2021-12-03 03:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.716,34.917
-0.436,1,34.911,1,2021-12-03 04:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.731,34.917
-0.415,1,34.909,1,2021-12-03 05:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.739,34.917
-0.431,1,34.916,1,2021-12-03 06:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.738,34.917
-0.443,1,34.910,1,2021-12-03 07:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.731,34.917
-0.446,1,34.911,1,2021-12-03 08:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.721,34.917
-0.427,1,34.908,1,2021-12-03 09:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.713,34.917
-0.416,1,34.911,1,2021-12-03 10:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.704,34.917
-0.421,1,34.910,1,2021-12-03 11:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.690,34.917
-0.433,1,34.911,1,2021-12-03 12:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.674,34.917
-0.445,1,34.911,1,2021-12-03 13:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.661,34.917
-0.452,1,34.912,1,2021-12-03 14:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.649,34.917
-0.461,1,34.910,1,2021-12-03 15:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.642,34.917
-0.444,1,34.909,1,2021-12-03 16:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.647,34.917
-0.432,1,34.911,1,2021-12-03 17:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.660,34.917
-0.429,1,34.909,1,2021-12-03 18:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.668,34.917
-0.423,1,34.913,1,2021-12-03 19:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.671,34.917
-0.431,1,34.911,1,2021-12-03 20:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.673,34.917
-0.429,1,34.912,1,2021-12-03 21:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.675,34.917
-0.443,1,34.911,1,2021-12-03 22:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.673,34.917
-0.445,1,34.910,1,2021-12-03 23:00:00,1000,66.015,1.983,406,340,2021-12-03,2021-12,0.667,34.917
-0.445,1,34.910,1,2021-12-04 00:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.659,34.918
-0.420,1,34.910,1,2021-12-04 01:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.650,34.918
-0.418,1,34.910,1,2021-12-04 02:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.644,34.918
-0.419,1,34.911,1,2021-12-04 03:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.644,34.918
-0.433,1,34.912,1,2021-12-04 04:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.651,34.918
-0.454,1,34.911,1,2021-12-04 05:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.663,34.918
-0.453,1,34.910,1,2021-12-04 06:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.671,34.918
-0.429,1,34.909,1,2021-12-04 07:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.679,34.918
-0.448,1,34.911,1,2021-12-04 08:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.688,34.918
-0.453,1,34.910,1,2021-12-04 09:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.693,34.918
-0.447,1,34.910,1,2021-12-04 10:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.697,34.918
-0.436,1,34.910,1,2021-12-04 11:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.696,34.918
-0.432,1,34.906,1,2021-12-04 12:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.687,34.918
-0.430,1,34.910,1,2021-12-04 13:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.674,34.918
-0.429,1,34.910,1,2021-12-04 14:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.664,34.918
-0.432,1,34.912,1,2021-12-04 15:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.661,34.918
-0.463,1,34.911,1,2021-12-04 16:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.663,34.918
-0.462,1,34.909,1,2021-12-04 17:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.670,34.918
-0.449,1,34.909,1,2021-12-04 18:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.679,34.918
-0.455,1,34.910,1,2021-12-04 19:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.688,34.918
-0.465,1,34.910,1,2021-12-04 20:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.690,34.918
-0.461,1,34.911,1,2021-12-04 21:00:00,1000,66.015,1.983,406,340,2021-12-04,2021-12,0.689,34.918
