TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.120,1,34.903,1,2022-08-01 00:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.013,34.916
-0.114,1,34.904,1,2022-08-01 01:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.013,34.916
-0.114,1,34.903,1,2022-08-01 02:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.014,34.916
-0.095,1,34.903,1,2022-08-01 03:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.010,34.916
-0.106,1,34.903,1,2022-08-01 04:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.005,34.916
-0.091,1,34.903,1,2022-08-01 05:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.000,34.916
-0.090,1,34.904,1,2022-08-01 06:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.996,34.916
-0.096,1,34.902,1,2022-08-01 07:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.996,34.916
-0.089,1,34.903,1,2022-08-01 08:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.004,34.916
-0.112,1,34.900,1,2022-08-01 09:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.008,34.916
-0.092,1,34.902,1,2022-08-01 10:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.005,34.916
-0.072,1,34.902,1,2022-08-01 11:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.999,34.916
-0.090,1,34.903,1,2022-08-01 12:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.995,34.916
-0.106,1,34.903,1,2022-08-01 13:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.996,34.916
-0.110,1,34.904,1,2022-08-01 14:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.997,34.916
-0.112,1,34.904,1,2022-08-01 15:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.994,34.916
-0.113,1,34.905,1,2022-08-01 16:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.988,34.916
-0.111,1,34.904,1,2022-08-01 17:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.983,34.916
-0.100,1,34.909,1,2022-08-01 18:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.980,34.916
-0.101,1,34.903,1,2022-08-01 19:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.979,34.916
-0.089,1,34.901,1,2022-08-01 20:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.980,34.916
-0.086,1,34.903,1,2022-08-01 21:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.986,34.916
-0.079,1,34.903,1,2022-08-01 22:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,0.994,34.916
-0.088,1,34.905,1,2022-08-01 23:00:00,800,66.015,1.983,406,340,2022-08-01,2022-08,1.001,34.916
-0.081,1,34.903,1,2022-08-02 00:00:00,800,66.015,1.983,406,340,2022-08-02,2022-08,0.986,34.916
-0.108,1,34.904,1,2022-08-02 01:00:00,800,66.015,1.983,406,340,2022-08-02,2022-08,0.991,34.916
-0.117,1,34.904,1,2022-08-02 02:00:00,800,66.015,1.983,406,340,2022-08-02,2022-08,0.997,34.916
-0.103,1,34.904,1,2022-08-02 03:00:00,800,66.015,1.983,406,340,2022-08-02,2022-08,1.000,34.916
-0.112,1,34.904,1,2022-08-02 04:00:00,800,66.015,1.983,406,340,2022-08-02,2022-08,0.999,34.916
