TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.436,1,34.912,1,2021-11-27 12:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.727,34.917
-0.462,1,34.912,1,2021-11-27 13:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.723,34.917
-0.457,1,34.911,1,2021-11-27 14:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.719,34.917
-0.451,1,34.910,1,2021-11-27 15:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.717,34.917
-0.457,1,34.911,1,2021-11-27 16:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.717,34.917
-0.448,1,34.911,1,2021-11-27 17:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.718,34.917
-0.445,1,34.913,1,2021-11-27 18:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.718,34.917
-0.457,1,34.911,1,2021-11-27 19:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.716,34.917
-0.468,1,34.910,1,2021-11-27 20:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.711,34.917
-0.442,1,34.910,1,2021-11-27 21:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.706,34.917
-0.453,1,34.910,1,2021-11-27 22:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.702,34.917
-0.443,1,34.916,1,2021-11-27 23:00:00,1000,66.015,1.983,406,340,2021-11-27,2021-11,0.698,34.917
-0.469,1,34.912,1,2021-11-28 00:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.697,34.917
-0.479,1,34.911,1,2021-11-28 01:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.695,34.917
-0.475,1,34.911,1,2021-11-28 02:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.692,34.917
-0.470,1,34.910,1,2021-11-28 03:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.688,34.917
-0.461,1,34.911,1,2021-11-28 04:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.683,34.917
-0.440,1,34.910,1,2021-11-28 05:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.676,34.917
-0.444,1,34.911,1,2021-11-28 06:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.666,34.916
-0.455,1,34.912,1,2021-11-28 07:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.651,34.916
-0.443,1,34.912,1,2021-11-28 08:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.634,34.916
-0.456,1,34.909,1,2021-11-28 09:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.623,34.916
-0.439,1,34.910,1,2021-11-28 10:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.616,34.916
-0.441,1,34.911,1,2021-11-28 11:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.611,34.916
-0.452,1,34.911,1,2021-11-28 12:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.609,34.916
-0.465,1,34.914,1,2021-11-28 13:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.608,34.916
-0.474,1,34.911,1,2021-11-28 14:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.603,34.916
-0.480,1,34.910,1,2021-11-28 15:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.596,34.916
-0.477,1,34.912,1,2021-11-28 16:00:00,1000,66.015,1.983,406,340,2021-11-28,2021-11,0.589,34.916
