TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.166,1,34.906,1,2022-07-01 00:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.273,34.917
-0.169,1,34.904,1,2022-07-01 01:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.271,34.917
-0.167,1,34.905,1,2022-07-01 02:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.271,34.917
-0.161,1,34.905,1,2022-07-01 03:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.273,34.917
-0.157,1,34.905,1,2022-07-01 04:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.279,34.917
-0.153,1,34.904,1,2022-07-01 05:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.283,34.917
-0.142,1,34.906,1,2022-07-01 06:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.287,34.917
-0.141,1,34.903,1,2022-07-01 07:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.289,34.917
-0.144,1,34.903,1,2022-07-01 08:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.291,34.917
-0.126,1,34.906,1,2022-07-01 09:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.290,34.917
-0.153,1,34.906,1,2022-07-01 10:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.287,34.917
-0.176,1,34.905,1,2022-07-01 11:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.287,34.917
-0.181,1,34.907,1,2022-07-01 12:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.289,34.917
-0.204,1,34.905,1,2022-07-01 13:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.288,34.917
-0.181,1,34.904,1,2022-07-01 14:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.281,34.917
-0.196,1,34.903,1,2022-07-01 15:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.275,34.917
-0.187,1,34.902,1,2022-07-01 16:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.278,34.917
-0.160,1,34.902,1,2022-07-01 17:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.288,34.917
-0.134,1,34.904,1,2022-07-01 18:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.300,34.917
-0.094,1,34.899,1,2022-07-01 19:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.306,34.917
-0.117,1,34.906,1,2022-07-01 20:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.303,34.917
-0.123,1,34.904,1,2022-07-01 21:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.294,34.917
-0.124,1,34.904,1,2022-07-01 22:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.283,34.917
-0.146,1,34.906,1,2022-07-01 23:00:00,800,66.015,1.983,406,340,2022-07-01,2022-07,1.274,34.917
-0.163,1,34.906,1,2022-07-02 00:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.294,34.917
-0.187,1,34.904,1,2022-07-02 01:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.286,34.917
-0.189,1,34.906,1,2022-07-02 02:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.278,34.917
-0.189,1,34.907,1,2022-07-02 03:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.273,34.917
-0.186,1,34.905,1,2022-07-02 04:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.272,34.917
-0.157,1,34.902,1,2022-07-02 05:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.277,34.917
-0.150,1,34.905,1,2022-07-02 06:00:00,800,66.015,1.983,406,340,2022-07-02,2022-07,1.283,34.917
