TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.279,1,34.904,1,2022-05-01 00:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.455,34.916
-0.274,1,34.904,1,2022-05-01 01:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.458,34.916
-0.260,1,34.903,1,2022-05-01 02:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.463,34.916
-0.272,1,34.904,1,2022-05-01 03:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.462,34.916
-0.268,1,34.902,1,2022-05-01 04:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.458,34.916
-0.262,1,34.903,1,2022-05-01 05:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.455,34.916
-0.268,1,34.904,1,2022-05-01 06:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.458,34.916
-0.292,1,34.905,1,2022-05-01 07:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.470,34.916
-0.282,1,34.903,1,2022-05-01 08:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.483,34.916
-0.270,1,34.904,1,2022-05-01 09:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.481,34.916
-0.250,1,34.902,1,2022-05-01 10:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.467,34.916
-0.249,1,34.904,1,2022-05-01 11:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.450,34.916
-0.272,1,34.905,1,2022-05-01 12:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.431,34.916
-0.259,1,34.902,1,2022-05-01 13:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.411,34.916
-0.247,1,34.903,1,2022-05-01 14:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.398,34.916
-0.264,1,34.904,1,2022-05-01 15:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.396,34.916
-0.267,1,34.903,1,2022-05-01 16:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.405,34.916
-0.280,1,34.904,1,2022-05-01 17:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.418,34.916
-0.265,1,34.906,1,2022-05-01 18:00:00,800,66.015,1.983,406,340,2022-05-01,2022-05,1.431,34.916
