TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
0.993,1,34.899,1,2022-11-25 18:00:00,500,66.015,1.983,406,340,2022-11-25,2022-11,4.471,34.917
1.298,1,34.895,1,2022-11-25 19:00:00,500,66.015,1.983,406,340,2022-11-25,2022-11,4.462,34.916
1.221,1,34.898,1,2022-11-25 20:00:00,500,66.015,1.983,406,340,2022-11-25,2022-11,4.454,34.916
1.020,1,34.901,1,2022-11-25 21:00:00,500,66.015,1.983,406,340,2022-11-25,2022-11,4.449,34.916
0.982,1,34.897,1,2022-11-25 22:00:00,500,66.015,1.983,406,340,2022-11-25,2022-11,4.444,34.915
0.877,1,34.899,1,2022-11-25 23:00:00,500,66.015,1.983,406,340,2022-11-25,2022-11,4.440,34.915
0.919,1,34.899,1,2022-11-26 00:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.438,34.915
0.871,1,34.901,1,2022-11-26 01:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.435,34.914
0.863,1,34.900,1,2022-11-26 02:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.434,34.914
1.021,1,34.900,1,2022-11-26 03:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.439,34.914
1.069,1,34.899,1,2022-11-26 04:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.450,34.914
0.965,1,34.899,1,2022-11-26 05:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.456,34.914
0.948,1,34.899,1,2022-11-26 06:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.453,34.914
1.019,1,34.898,1,2022-11-26 07:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.443,34.913
1.174,1,34.898,1,2022-11-26 08:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.426,34.912
0.957,1,34.901,1,2022-11-26 09:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.407,34.911
0.933,1,34.899,1,2022-11-26 10:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.391,34.911
0.740,1,34.899,1,2022-11-26 11:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.385,34.910
0.858,1,34.900,1,2022-11-26 12:00:00,500,66.015,1.983,406,340,2022-11-26,2022-11,4.389,34.910
