TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.478,1,34.910,1,2023-05-01 00:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.353,34.911
-0.478,1,34.911,1,2023-05-01 01:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.346,34.911
-0.478,1,34.911,1,2023-05-01 02:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.342,34.911
-0.479,1,34.910,1,2023-05-01 03:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.340,34.911
-0.484,1,34.910,1,2023-05-01 04:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.344,34.911
-0.476,1,34.910,1,2023-05-01 05:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.353,34.911
-0.475,1,34.911,1,2023-05-01 06:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.359,34.911
-0.488,1,34.910,1,2023-05-01 07:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.363,34.911
-0.479,1,34.910,1,2023-05-01 08:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.368,34.911
-0.478,1,34.909,1,2023-05-01 09:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.370,34.911
-0.478,1,34.910,1,2023-05-01 10:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.370,34.911
-0.481,1,34.910,1,2023-05-01 11:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.367,34.911
-0.474,1,34.910,1,2023-05-01 12:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.363,34.911
-0.480,1,34.910,1,2023-05-01 13:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.359,34.911
-0.478,1,34.907,1,2023-05-01 14:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.360,34.911
-0.477,1,34.909,1,2023-05-01 15:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.365,34.911
-0.482,1,34.910,1,2023-05-01 16:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.371,34.911
-0.481,1,34.911,1,2023-05-01 17:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.377,34.911
-0.487,1,34.911,1,2023-05-01 18:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.383,34.910
-0.483,1,34.911,1,2023-05-01 19:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.389,34.910
-0.488,1,34.909,1,2023-05-01 20:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.393,34.910
-0.474,1,34.910,1,2023-05-01 21:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.396,34.910
-0.478,1,34.911,1,2023-05-01 22:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.398,34.910
-0.482,1,34.911,1,2023-05-01 23:00:00,1000,66.015,1.983,406,340,2023-05-01,2023-05,0.397,34.910
-0.482,1,34.910,1,2023-05-02 00:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.387,34.910
-0.483,1,34.910,1,2023-05-02 01:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.386,34.910
-0.482,1,34.911,1,2023-05-02 02:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.385,34.910
-0.488,1,34.910,1,2023-05-02 03:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.384,34.910
-0.495,1,34.911,1,2023-05-02 04:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.389,34.910
-0.487,1,34.911,1,2023-05-02 05:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.402,34.910
-0.492,1,34.910,1,2023-05-02 06:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.412,34.910
-0.481,1,34.912,1,2023-05-02 07:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.419,34.910
-0.483,1,34.909,1,2023-05-02 08:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.425,34.910
-0.484,1,34.910,1,2023-05-02 09:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.427,34.910
-0.484,1,34.910,1,2023-05-02 10:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.425,34.910
-0.485,1,34.910,1,2023-05-02 11:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.421,34.910
-0.486,1,34.910,1,2023-05-02 12:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.415,34.910
-0.475,1,34.910,1,2023-05-02 13:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.412,34.910
-0.478,1,34.911,1,2023-05-02 14:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.411,34.910
-0.483,1,34.912,1,2023-05-02 15:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.415,34.910
-0.475,1,34.909,1,2023-05-02 16:00:00,1000,66.015,1.983,406,340,2023-05-02,2023-05,0.421,34.910
