TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.475,1,34.913,1,2023-02-01 00:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.158,34.915
-0.492,1,34.913,1,2023-02-01 01:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.161,34.915
-0.493,1,34.913,1,2023-02-01 02:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.166,34.915
-0.501,1,34.913,1,2023-02-01 03:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.173,34.915
-0.501,1,34.912,1,2023-02-01 04:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.182,34.915
-0.491,1,34.912,1,2023-02-01 05:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.193,34.915
-0.489,1,34.913,1,2023-02-01 06:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.202,34.914
-0.478,1,34.913,1,2023-02-01 07:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.207,34.914
-0.477,1,34.913,1,2023-02-01 08:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.209,34.914
-0.464,1,34.913,1,2023-02-01 09:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.208,34.914
-0.452,1,34.914,1,2023-02-01 10:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.203,34.914
-0.474,1,34.912,1,2023-02-01 11:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.198,34.914
-0.482,1,34.912,1,2023-02-01 12:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.198,34.914
-0.483,1,34.912,1,2023-02-01 13:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.203,34.914
-0.491,1,34.913,1,2023-02-01 14:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.214,34.914
-0.493,1,34.912,1,2023-02-01 15:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.224,34.914
-0.495,1,34.911,1,2023-02-01 16:00:00,1200,66.015,1.983,406,340,2023-02-01,2023-02,0.229,34.914
