TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
-0.191,1,34.907,1,2023-08-01 00:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.457,34.907
-0.192,1,34.907,1,2023-08-01 01:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.463,34.907
-0.200,1,34.908,1,2023-08-01 02:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.468,34.907
-0.195,1,34.907,1,2023-08-01 03:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.473,34.907
-0.174,1,34.904,1,2023-08-01 04:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.480,34.907
-0.182,1,34.905,1,2023-08-01 05:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.491,34.907
-0.186,1,34.904,1,2023-08-01 06:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.505,34.907
-0.177,1,34.905,1,2023-08-01 07:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.506,34.907
-0.180,1,34.906,1,2023-08-01 08:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.486,34.907
-0.184,1,34.907,1,2023-08-01 09:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.463,34.907
-0.184,1,34.905,1,2023-08-01 10:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.445,34.907
-0.196,1,34.908,1,2023-08-01 11:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.435,34.907
-0.197,1,34.906,1,2023-08-01 12:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.430,34.907
-0.203,1,34.905,1,2023-08-01 13:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.426,34.907
-0.202,1,34.907,1,2023-08-01 14:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.418,34.907
-0.203,1,34.907,1,2023-08-01 15:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.407,34.907
-0.191,1,34.907,1,2023-08-01 16:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.399,34.907
-0.197,1,34.907,1,2023-08-01 17:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.400,34.907
-0.191,1,34.906,1,2023-08-01 18:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.409,34.907
-0.199,1,34.909,1,2023-08-01 19:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.423,34.907
-0.203,1,34.906,1,2023-08-01 20:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.429,34.907
-0.175,1,34.904,1,2023-08-01 21:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.414,34.907
-0.189,1,34.906,1,2023-08-01 22:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.391,34.907
-0.189,1,34.907,1,2023-08-01 23:00:00,800,66.015,1.983,406,340,2023-08-01,2023-08,1.374,34.907
-0.178,1,34.901,1,2023-08-02 00:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.380,34.907
-0.172,1,34.909,1,2023-08-02 01:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.384,34.907
-0.184,1,34.907,1,2023-08-02 02:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.380,34.907
-0.217,1,34.906,1,2023-08-02 03:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.377,34.907
-0.204,1,34.907,1,2023-08-02 04:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.385,34.907
-0.183,1,34.906,1,2023-08-02 05:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.406,34.907
-0.177,1,34.904,1,2023-08-02 06:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.427,34.907
-0.178,1,34.906,1,2023-08-02 07:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.428,34.907
-0.180,1,34.905,1,2023-08-02 08:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.410,34.907
-0.181,1,34.907,1,2023-08-02 09:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.388,34.907
-0.177,1,34.905,1,2023-08-02 10:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.368,34.907
-0.161,1,34.905,1,2023-08-02 11:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.353,34.907
-0.150,1,34.905,1,2023-08-02 12:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.345,34.907
-0.166,1,34.906,1,2023-08-02 13:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.340,34.907
-0.178,1,34.905,1,2023-08-02 14:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.339,34.907
-0.170,1,34.906,1,2023-08-02 15:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.335,34.907
-0.184,1,34.906,1,2023-08-02 16:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.330,34.907
-0.182,1,34.906,1,2023-08-02 17:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.325,34.907
-0.150,1,34.904,1,2023-08-02 18:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.324,34.907
-0.146,1,34.906,1,2023-08-02 19:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.331,34.907
-0.157,1,34.903,1,2023-08-02 20:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.346,34.907
-0.155,1,34.909,1,2023-08-02 21:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.351,34.907
-0.164,1,34.905,1,2023-08-02 22:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.339,34.907
-0.155,1,34.905,1,2023-08-02 23:00:00,800,66.015,1.983,406,340,2023-08-02,2023-08,1.320,34.907
-0.157,1,34.905,1,2023-08-03 00:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.317,34.907
-0.140,1,34.904,1,2023-08-03 01:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.316,34.907
-0.150,1,34.907,1,2023-08-03 02:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.318,34.907
-0.150,1,34.907,1,2023-08-03 03:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.322,34.907
-0.163,1,34.905,1,2023-08-03 04:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.325,34.907
-0.157,1,34.907,1,2023-08-03 05:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.340,34.907
-0.176,1,34.906,1,2023-08-03 06:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.369,34.907
-0.167,1,34.904,1,2023-08-03 07:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.390,34.907
-0.161,1,34.906,1,2023-08-03 08:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.393,34.907
-0.161,1,34.907,1,2023-08-03 09:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.379,34.907
-0.157,1,34.905,1,2023-08-03 10:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.354,34.907
-0.147,1,34.905,1,2023-08-03 11:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.340,34.907
-0.147,1,34.906,1,2023-08-03 12:00:00,800,66.015,1.983,406,340,2023-08-03,2023-08,1.336,34.907
