DEPTH,TIME,TEMP,TEMP_QC,PSAL,PSAL_QC,LON,LAT,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
500.000,2021-01-03 20:00:00,0.682,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-03,2021-01,0.326,34.915
500.000,2021-01-03 21:00:00,0.676,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-03,2021-01,0.322,34.915
500.000,2021-01-03 22:00:00,0.552,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-03,2021-01,0.317,34.915
500.000,2021-01-03 23:00:00,0.518,1.000,34.886,1.000,2.203,65.829,400,333,2021-01-03,2021-01,0.312,34.915
500.000,2021-01-04 00:00:00,0.505,1.000,34.888,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.034,34.917
500.000,2021-01-04 01:00:00,0.532,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.025,34.916
500.000,2021-01-04 02:00:00,0.485,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.021,34.916
500.000,2021-01-04 03:00:00,0.580,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.021,34.916
500.000,2021-01-04 04:00:00,0.657,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.022,34.916
500.000,2021-01-04 05:00:00,0.589,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.024,34.916
500.000,2021-01-04 06:00:00,0.619,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.025,34.917
500.000,2021-01-04 07:00:00,0.524,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.027,34.917
500.000,2021-01-04 08:00:00,0.596,1.000,34.884,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.028,34.917
500.000,2021-01-04 09:00:00,0.545,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.028,34.917
500.000,2021-01-04 10:00:00,0.586,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.027,34.916
500.000,2021-01-04 11:00:00,0.545,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.024,34.916
500.000,2021-01-04 12:00:00,0.467,1.000,34.888,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.021,34.916
500.000,2021-01-04 13:00:00,0.572,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.018,34.916
500.000,2021-01-04 14:00:00,0.540,1.000,34.888,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.018,34.916
500.000,2021-01-04 15:00:00,0.591,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.020,34.916
500.000,2021-01-04 16:00:00,0.589,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.021,34.916
500.000,2021-01-04 17:00:00,0.561,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.023,34.916
500.000,2021-01-04 18:00:00,0.501,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.024,34.916
500.000,2021-01-04 19:00:00,0.529,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.026,34.916
500.000,2021-01-04 20:00:00,0.541,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.028,34.916
500.000,2021-01-04 21:00:00,0.602,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.028,34.916
500.000,2021-01-04 22:00:00,0.507,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.027,34.916
500.000,2021-01-04 23:00:00,0.561,1.000,34.886,1.000,2.203,65.829,400,333,2021-01-04,2021-01,-0.026,34.916
500.000,2021-01-05 00:00:00,0.541,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.532,34.930
500.000,2021-01-05 01:00:00,0.369,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.530,34.930
500.000,2021-01-05 02:00:00,0.450,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.527,34.930
500.000,2021-01-05 03:00:00,0.571,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.525,34.930
500.000,2021-01-05 04:00:00,0.540,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.523,34.930
500.000,2021-01-05 05:00:00,0.496,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.522,34.930
500.000,2021-01-05 06:00:00,0.580,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.521,34.930
500.000,2021-01-05 07:00:00,0.547,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.521,34.930
500.000,2021-01-05 08:00:00,0.581,1.000,34.880,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.521,34.930
500.000,2021-01-05 09:00:00,0.435,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.522,34.930
500.000,2021-01-05 10:00:00,0.458,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.523,34.930
500.000,2021-01-05 11:00:00,0.495,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.525,34.930
500.000,2021-01-05 12:00:00,0.596,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.526,34.930
500.000,2021-01-05 13:00:00,0.402,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.527,34.930
500.000,2021-01-05 14:00:00,0.483,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.528,34.930
500.000,2021-01-05 15:00:00,0.369,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.528,34.930
500.000,2021-01-05 16:00:00,0.376,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.529,34.930
500.000,2021-01-05 17:00:00,0.561,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.529,34.930
500.000,2021-01-05 18:00:00,0.440,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.530,34.930
500.000,2021-01-05 19:00:00,0.403,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.531,34.930
500.000,2021-01-05 20:00:00,0.504,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.532,34.930
500.000,2021-01-05 21:00:00,0.481,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.533,34.930
500.000,2021-01-05 22:00:00,0.494,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.534,34.930
500.000,2021-01-05 23:00:00,0.530,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-05,2021-01,-0.534,34.930
500.000,2021-01-06 00:00:00,0.449,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.939,34.929
500.000,2021-01-06 01:00:00,0.449,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.941,34.929
500.000,2021-01-06 02:00:00,0.486,1.000,34.895,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.929,34.928
500.000,2021-01-06 03:00:00,0.417,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.913,34.928
500.000,2021-01-06 04:00:00,0.433,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.898,34.928
500.000,2021-01-06 05:00:00,0.485,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.881,34.927
500.000,2021-01-06 06:00:00,0.506,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.867,34.927
500.000,2021-01-06 07:00:00,0.575,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.867,34.927
500.000,2021-01-06 08:00:00,0.576,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.877,34.927
500.000,2021-01-06 09:00:00,0.633,1.000,34.883,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.881,34.927
500.000,2021-01-06 10:00:00,0.622,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.908,34.928
500.000,2021-01-06 11:00:00,0.563,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.952,34.928
500.000,2021-01-06 12:00:00,0.614,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.975,34.928
500.000,2021-01-06 13:00:00,0.674,1.000,34.885,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.985,34.928
500.000,2021-01-06 14:00:00,0.633,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.972,34.928
500.000,2021-01-06 15:00:00,0.562,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.954,34.927
500.000,2021-01-06 16:00:00,0.574,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.935,34.927
500.000,2021-01-06 17:00:00,0.559,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.915,34.927
500.000,2021-01-06 18:00:00,0.496,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.895,34.926
500.000,2021-01-06 19:00:00,0.566,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.873,34.926
500.000,2021-01-06 20:00:00,0.561,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.861,34.926
500.000,2021-01-06 21:00:00,0.600,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.881,34.927
500.000,2021-01-06 22:00:00,0.673,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.922,34.927
500.000,2021-01-06 23:00:00,0.702,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-06,2021-01,3.966,34.927
500.000,2021-01-07 00:00:00,0.712,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.966,34.918
500.000,2021-01-07 01:00:00,0.677,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.968,34.918
500.000,2021-01-07 02:00:00,0.650,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.967,34.918
500.000,2021-01-07 03:00:00,0.673,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.966,34.918
500.000,2021-01-07 04:00:00,0.719,1.000,34.871,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.969,34.918
500.000,2021-01-07 05:00:00,0.718,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.978,34.918
500.000,2021-01-07 06:00:00,0.576,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.990,34.918
500.000,2021-01-07 07:00:00,0.658,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,1.002,34.918
500.000,2021-01-07 08:00:00,0.643,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-07,2021-01,1.006,34.918
500.000,2021-01-07 09:00:00,0.753,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.997,34.918
500.000,2021-01-07 10:00:00,0.683,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.990,34.918
500.000,2021-01-07 11:00:00,0.817,1.000,34.879,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.990,34.918
500.000,2021-01-07 12:00:00,0.734,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.984,34.918
500.000,2021-01-07 13:00:00,0.748,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.976,34.918
500.000,2021-01-07 14:00:00,0.624,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.962,34.918
500.000,2021-01-07 15:00:00,0.529,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.954,34.918
500.000,2021-01-07 16:00:00,0.410,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.957,34.918
500.000,2021-01-07 17:00:00,0.455,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.967,34.918
500.000,2021-01-07 18:00:00,0.321,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.979,34.918
500.000,2021-01-07 19:00:00,0.362,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.986,34.918
500.000,2021-01-07 20:00:00,0.483,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.987,34.918
500.000,2021-01-07 21:00:00,0.568,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-07,2021-01,0.993,34.918
500.000,2021-01-07 22:00:00,0.503,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-07,2021-01,1.000,34.918
500.000,2021-01-07 23:00:00,0.603,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-07,2021-01,1.002,34.919
500.000,2021-01-08 00:00:00,0.622,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.317,34.915
500.000,2021-01-08 01:00:00,0.645,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.317,34.915
500.000,2021-01-08 02:00:00,0.854,1.000,34.889,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.317,34.915
500.000,2021-01-08 03:00:00,0.670,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.318,34.915
500.000,2021-01-08 04:00:00,0.568,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.323,34.915
500.000,2021-01-08 05:00:00,0.526,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.331,34.915
500.000,2021-01-08 06:00:00,0.751,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.340,34.915
500.000,2021-01-08 07:00:00,0.705,1.000,34.890,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.347,34.915
500.000,2021-01-08 08:00:00,0.792,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.347,34.915
500.000,2021-01-08 09:00:00,1.052,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.335,34.915
500.000,2021-01-08 10:00:00,1.008,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.325,34.915
500.000,2021-01-08 11:00:00,0.928,1.000,34.886,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.317,34.915
500.000,2021-01-08 12:00:00,1.006,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.309,34.915
500.000,2021-01-08 13:00:00,1.232,1.000,34.896,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.303,34.915
500.000,2021-01-08 14:00:00,1.136,1.000,34.896,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.297,34.915
500.000,2021-01-08 15:00:00,0.863,1.000,34.899,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.297,34.915
500.000,2021-01-08 16:00:00,0.910,1.000,34.895,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.304,34.915
500.000,2021-01-08 17:00:00,0.737,1.000,34.881,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.315,34.915
500.000,2021-01-08 18:00:00,0.614,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.326,34.915
500.000,2021-01-08 19:00:00,0.738,1.000,34.886,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.332,34.915
500.000,2021-01-08 20:00:00,0.807,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.332,34.915
500.000,2021-01-08 21:00:00,0.995,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.330,34.915
500.000,2021-01-08 22:00:00,1.138,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.326,34.915
500.000,2021-01-08 23:00:00,1.282,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-08,2021-01,0.321,34.915
500.000,2021-01-09 00:00:00,1.461,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.018,34.916
500.000,2021-01-09 01:00:00,1.480,1.000,34.895,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.016,34.916
500.000,2021-01-09 02:00:00,1.474,1.000,34.882,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.015,34.916
500.000,2021-01-09 03:00:00,1.345,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.016,34.916
500.000,2021-01-09 04:00:00,1.310,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.016,34.916
500.000,2021-01-09 05:00:00,1.226,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.015,34.916
500.000,2021-01-09 06:00:00,1.131,1.000,34.893,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.014,34.916
500.000,2021-01-09 07:00:00,1.086,1.000,34.895,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.015,34.916
500.000,2021-01-09 08:00:00,1.092,1.000,34.895,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.019,34.916
500.000,2021-01-09 09:00:00,1.136,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.028,34.916
500.000,2021-01-09 10:00:00,1.119,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.035,34.916
500.000,2021-01-09 11:00:00,1.056,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.038,34.916
500.000,2021-01-09 12:00:00,1.336,1.000,34.896,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.040,34.916
500.000,2021-01-09 13:00:00,1.202,1.000,34.894,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.040,34.916
500.000,2021-01-09 14:00:00,1.359,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.037,34.916
500.000,2021-01-09 15:00:00,1.202,1.000,34.896,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.032,34.916
500.000,2021-01-09 16:00:00,1.157,1.000,34.887,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.024,34.916
500.000,2021-01-09 17:00:00,0.997,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.017,34.916
500.000,2021-01-09 18:00:00,0.717,1.000,34.891,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.013,34.916
500.000,2021-01-09 19:00:00,1.022,1.000,34.892,1.000,2.203,65.829,400,333,2021-01-09,2021-01,-0.014,34.916
