DEPTH,TIME,TEMP,TEMP_QC,PSAL,PSAL_QC,LON,LAT,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
500.000,2021-05-03 03:00:00,4.431,1.000,34.945,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.451,34.916
500.000,2021-05-03 04:00:00,4.410,1.000,34.948,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.451,34.916
500.000,2021-05-03 05:00:00,4.377,1.000,34.943,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.445,34.916
500.000,2021-05-03 06:00:00,4.358,1.000,34.941,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.436,34.916
500.000,2021-05-03 07:00:00,4.079,1.000,34.914,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.428,34.916
500.000,2021-05-03 08:00:00,4.075,1.000,34.927,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.422,34.916
500.000,2021-05-03 09:00:00,4.373,1.000,34.942,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.422,34.916
500.000,2021-05-03 10:00:00,4.442,1.000,34.942,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.422,34.916
500.000,2021-05-03 11:00:00,4.511,1.000,34.935,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.413,34.916
500.000,2021-05-03 12:00:00,4.214,1.000,34.919,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.405,34.916
500.000,2021-05-03 13:00:00,3.787,1.000,34.917,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.412,34.916
500.000,2021-05-03 14:00:00,3.848,1.000,34.910,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.423,34.916
500.000,2021-05-03 15:00:00,3.861,1.000,34.913,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.436,34.916
500.000,2021-05-03 16:00:00,4.309,1.000,34.928,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.436,34.916
500.000,2021-05-03 17:00:00,4.144,1.000,34.902,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.424,34.916
500.000,2021-05-03 18:00:00,4.069,1.000,34.909,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.412,34.916
500.000,2021-05-03 19:00:00,4.355,1.000,34.918,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.399,34.916
500.000,2021-05-03 20:00:00,4.184,1.000,34.901,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.386,34.916
500.000,2021-05-03 21:00:00,3.975,1.000,34.911,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.379,34.916
500.000,2021-05-03 22:00:00,4.186,1.000,34.909,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.373,34.916
500.000,2021-05-03 23:00:00,4.163,1.000,34.901,1.000,2.203,65.829,400,333,2021-05-03,2021-05,0.367,34.916
500.000,2021-05-04 00:00:00,4.005,1.000,34.926,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.051,34.917
500.000,2021-05-04 01:00:00,3.958,1.000,34.911,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.056,34.917
500.000,2021-05-04 02:00:00,3.883,1.000,34.916,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.058,34.917
500.000,2021-05-04 03:00:00,3.842,1.000,34.915,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.059,34.917
500.000,2021-05-04 04:00:00,3.727,1.000,34.914,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.057,34.917
500.000,2021-05-04 05:00:00,3.763,1.000,34.914,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.054,34.917
500.000,2021-05-04 06:00:00,3.840,1.000,34.910,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.049,34.917
500.000,2021-05-04 07:00:00,4.091,1.000,34.921,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.045,34.917
500.000,2021-05-04 08:00:00,3.911,1.000,34.930,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.044,34.917
500.000,2021-05-04 09:00:00,4.280,1.000,34.922,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.045,34.917
500.000,2021-05-04 10:00:00,4.030,1.000,34.913,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.047,34.917
500.000,2021-05-04 11:00:00,4.049,1.000,34.914,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.043,34.917
500.000,2021-05-04 12:00:00,4.119,1.000,34.929,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.039,34.917
500.000,2021-05-04 13:00:00,3.687,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.041,34.917
500.000,2021-05-04 14:00:00,3.643,1.000,34.900,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.044,34.917
500.000,2021-05-04 15:00:00,3.797,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.047,34.917
500.000,2021-05-04 16:00:00,3.772,1.000,34.895,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.044,34.917
500.000,2021-05-04 17:00:00,3.642,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.035,34.917
500.000,2021-05-04 18:00:00,3.665,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.027,34.917
500.000,2021-05-04 19:00:00,3.681,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.021,34.917
500.000,2021-05-04 20:00:00,3.770,1.000,34.912,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.016,34.917
500.000,2021-05-04 21:00:00,3.701,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.013,34.917
500.000,2021-05-04 22:00:00,3.422,1.000,34.899,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.012,34.917
500.000,2021-05-04 23:00:00,3.582,1.000,34.902,1.000,2.203,65.829,400,333,2021-05-04,2021-05,0.011,34.917
500.000,2021-05-05 00:00:00,3.667,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.497,34.929
500.000,2021-05-05 01:00:00,3.566,1.000,34.903,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.499,34.929
500.000,2021-05-05 02:00:00,3.631,1.000,34.903,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.500,34.930
500.000,2021-05-05 03:00:00,3.422,1.000,34.904,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.499,34.930
500.000,2021-05-05 04:00:00,3.474,1.000,34.899,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.497,34.929
500.000,2021-05-05 05:00:00,3.169,1.000,34.898,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.496,34.929
500.000,2021-05-05 06:00:00,3.125,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.494,34.929
500.000,2021-05-05 07:00:00,3.084,1.000,34.902,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.492,34.929
500.000,2021-05-05 08:00:00,3.099,1.000,34.911,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.492,34.929
500.000,2021-05-05 09:00:00,2.988,1.000,34.909,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.492,34.929
500.000,2021-05-05 10:00:00,3.149,1.000,34.900,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.495,34.929
500.000,2021-05-05 11:00:00,3.262,1.000,34.900,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.498,34.929
500.000,2021-05-05 12:00:00,3.226,1.000,34.909,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.502,34.930
500.000,2021-05-05 13:00:00,3.318,1.000,34.903,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.506,34.930
500.000,2021-05-05 14:00:00,3.365,1.000,34.904,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.508,34.930
500.000,2021-05-05 15:00:00,3.274,1.000,34.903,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.510,34.930
500.000,2021-05-05 16:00:00,3.302,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.510,34.930
500.000,2021-05-05 17:00:00,3.193,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.510,34.930
500.000,2021-05-05 18:00:00,2.996,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.510,34.930
500.000,2021-05-05 19:00:00,2.960,1.000,34.910,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.510,34.930
500.000,2021-05-05 20:00:00,2.951,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.510,34.930
500.000,2021-05-05 21:00:00,3.027,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.512,34.930
500.000,2021-05-05 22:00:00,3.001,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.515,34.930
500.000,2021-05-05 23:00:00,3.032,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-05,2021-05,-0.518,34.930
500.000,2021-05-06 00:00:00,3.112,1.000,34.910,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 01:00:00,3.268,1.000,34.901,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 02:00:00,3.377,1.000,34.901,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 03:00:00,3.255,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 04:00:00,3.129,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 05:00:00,3.162,1.000,34.901,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 06:00:00,3.047,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 07:00:00,2.885,1.000,34.912,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 08:00:00,2.975,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 09:00:00,3.075,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 10:00:00,2.891,1.000,34.913,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 11:00:00,2.801,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 12:00:00,2.786,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 13:00:00,2.904,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 14:00:00,3.008,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 15:00:00,3.173,1.000,34.909,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 16:00:00,3.148,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 17:00:00,3.095,1.000,34.909,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 18:00:00,2.876,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 19:00:00,2.776,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 20:00:00,2.810,1.000,34.908,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 21:00:00,2.998,1.000,34.902,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 22:00:00,3.018,1.000,34.910,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-06 23:00:00,3.010,1.000,34.913,1.000,2.203,65.829,400,333,2021-05-06,2021-05,,
500.000,2021-05-07 00:00:00,3.034,1.000,34.912,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 01:00:00,3.201,1.000,34.912,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 02:00:00,3.477,1.000,34.894,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 03:00:00,3.438,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 04:00:00,3.517,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 05:00:00,3.600,1.000,34.918,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 06:00:00,3.584,1.000,34.919,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 07:00:00,3.661,1.000,34.918,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 08:00:00,3.729,1.000,34.925,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 09:00:00,3.618,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 10:00:00,3.590,1.000,34.917,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 11:00:00,3.622,1.000,34.917,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 12:00:00,3.849,1.000,34.910,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 13:00:00,3.821,1.000,34.918,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 14:00:00,3.817,1.000,34.919,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 15:00:00,3.868,1.000,34.918,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 16:00:00,3.883,1.000,34.932,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 17:00:00,3.787,1.000,34.934,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 18:00:00,3.654,1.000,34.921,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 19:00:00,3.798,1.000,34.926,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 20:00:00,3.921,1.000,34.948,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 21:00:00,3.861,1.000,34.954,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 22:00:00,3.843,1.000,34.948,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-07 23:00:00,3.936,1.000,34.956,1.000,2.203,65.829,400,333,2021-05-07,2021-05,,
500.000,2021-05-08 00:00:00,3.788,1.000,34.949,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 01:00:00,3.904,1.000,34.946,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 02:00:00,3.913,1.000,34.948,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 03:00:00,4.023,1.000,34.949,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 04:00:00,3.898,1.000,34.948,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 05:00:00,3.778,1.000,34.943,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 06:00:00,3.803,1.000,34.937,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 07:00:00,3.786,1.000,34.942,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 08:00:00,3.623,1.000,34.940,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 09:00:00,3.460,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 10:00:00,3.258,1.000,34.928,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 11:00:00,3.429,1.000,34.921,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 12:00:00,3.337,1.000,34.923,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 13:00:00,3.443,1.000,34.917,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 14:00:00,3.435,1.000,34.939,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 15:00:00,3.224,1.000,34.920,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 16:00:00,3.213,1.000,34.921,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 17:00:00,3.530,1.000,34.930,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 18:00:00,3.696,1.000,34.945,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 19:00:00,3.389,1.000,34.922,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 20:00:00,2.950,1.000,34.899,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 21:00:00,2.758,1.000,34.889,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 22:00:00,2.872,1.000,34.904,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-08 23:00:00,2.848,1.000,34.912,1.000,2.203,65.829,400,333,2021-05-08,2021-05,,
500.000,2021-05-09 00:00:00,2.891,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 01:00:00,2.767,1.000,34.917,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 02:00:00,2.668,1.000,34.899,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 03:00:00,2.506,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 04:00:00,2.363,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 05:00:00,2.216,1.000,34.907,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 06:00:00,2.705,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 07:00:00,2.276,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 08:00:00,2.172,1.000,34.904,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 09:00:00,2.179,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 10:00:00,2.048,1.000,34.898,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 11:00:00,2.087,1.000,34.902,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 12:00:00,2.104,1.000,34.906,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 13:00:00,2.048,1.000,34.894,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 14:00:00,1.907,1.000,34.904,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 15:00:00,1.806,1.000,34.899,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 16:00:00,1.798,1.000,34.903,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 17:00:00,1.903,1.000,34.899,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 18:00:00,1.859,1.000,34.901,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 19:00:00,2.257,1.000,34.877,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 20:00:00,2.174,1.000,34.905,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 21:00:00,2.064,1.000,34.900,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 22:00:00,1.859,1.000,34.898,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-09 23:00:00,1.948,1.000,34.864,1.000,2.203,65.829,400,333,2021-05-09,2021-05,,
500.000,2021-05-10 00:00:00,2.103,1.000,34.893,1.000,2.203,65.829,400,333,2021-05-10,2021-05,,
500.000,2021-05-10 01:00:00,2.043,1.000,34.893,1.000,2.203,65.829,400,333,2021-05-10,2021-05,,
500.000,2021-05-10 02:00:00,1.969,1.000,34.887,1.000,2.203,65.829,400,333,2021-05-10,2021-05,,
500.000,2021-05-10 03:00:00,2.141,1.000,34.895,1.000,2.203,65.829,400,333,2021-05-10,2021-05,,
500.000,2021-05-10 04:00:00,2.185,1.000,34.896,1.000,2.203,65.829,400,333,2021-05-10,2021-05,,
500.000,2021-05-10 05:00:00,2.316,1.000,34.895,1.000,2.203,65.829,400,333,2021-05-10,2021-05,,
